grid_id,row,column,x,y,z,sionna_rssi_dbm,path_gain_linear
grid-r006-c018,6,18,14.125,5.125,0.44999998807907104,-94.00473708297311,3.976731704352643e-12
grid-r006-c019,6,19,14.875,5.125,0.44999998807907104,-92.3629310004376,5.803725989378394e-12
grid-r006-c020,6,20,15.625,5.125,0.44999998807907104,-90.87284454860877,8.179288843446209e-12
grid-r006-c021,6,21,16.375,5.125,0.44999998807907104,-91.44268630247635,7.173504412011367e-12
grid-r006-c022,6,22,17.125,5.125,0.44999998807907104,-93.66517788413178,4.300136201978999e-12
grid-r006-c023,6,23,17.875,5.125,0.44999998807907104,-94.60451026426925,3.4637694188571766e-12
grid-r006-c024,6,24,18.625,5.125,0.44999998807907104,-92.45689510470072,5.679505043348909e-12
grid-r006-c025,6,25,19.375,5.125,0.44999998807907104,-93.47807611771847,4.489442238103658e-12
grid-r006-c026,6,26,20.125,5.125,0.44999998807907104,-92.7308562532915,5.332297537546937e-12
grid-r006-c027,6,27,20.875,5.125,0.44999998807907104,-93.79318057713321,4.175244785326049e-12
grid-r006-c028,6,28,21.625,5.125,0.44999998807907104,-92.9322774960581,5.090638414279036e-12
grid-r006-c029,6,29,22.375,5.125,0.44999998807907104,-91.26706561056113,7.469532804782464e-12
grid-r006-c030,6,30,23.125,5.125,0.44999998807907104,-90.99633153819948,7.94999482911507e-12
grid-r006-c031,6,31,23.875,5.125,0.44999998807907104,-91.26620485147663,7.47101339126921e-12
grid-r006-c032,6,32,24.625,5.125,0.44999998807907104,-90.24634853611556,9.448549581625443e-12
grid-r006-c033,6,33,25.375,5.125,0.44999998807907104,-91.82043168445506,6.575924700602531e-12
grid-r006-c034,6,34,26.125,5.125,0.44999998807907104,-91.32343619672315,7.373206212246686e-12
grid-r006-c035,6,35,26.875,5.125,0.44999998807907104,-92.3919291117413,5.765103238547509e-12
grid-r006-c036,6,36,27.625,5.125,0.44999998807907104,-88.4063436011582,1.4433300041249986e-11
grid-r006-c037,6,37,28.375,5.125,0.44999998807907104,-83.41593121592564,4.554145255353248e-11
grid-r006-c038,6,38,29.125,5.125,0.44999998807907104,-83.84308711771409,4.1275399764728604e-11
grid-r006-c039,6,39,29.875,5.125,0.44999998807907104,-81.90134724945543,6.454539680511573e-11
grid-r006-c040,6,40,30.625,5.125,0.44999998807907104,-82.91381650507809,5.112323758771353e-11
grid-r006-c041,6,41,31.375,5.125,0.44999998807907104,-81.32865777875321,7.364346632510177e-11
grid-r006-c042,6,42,32.125,5.125,0.44999998807907104,-80.01526915365021,9.964903208148357e-11
grid-r006-c043,6,43,32.875,5.125,0.44999998807907104,-80.54548484602391,8.819653340985667e-11
grid-r006-c044,6,44,33.625,5.125,0.44999998807907104,-76.93969269423398,2.0231623321098624e-10
